date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-10-13,214,105,97029,924.08571429,,101.681049590286,0.124196732394366,,0.1,,17.635936,,1312500,5.21969004642903,,1312500,,665.30238662,194.32761035065846,,,,,9177987499.999999,142,263,13795212.048793,,53122.89279311,,1795.8,,13971320.804588,,,,
2015-10-14,242,94,77034,819.5106383,,111.425874983404,0.160159963768116,,0.1,,22.102075,,1175000,4.67226721392066,,1175000,,129.30648345,192.22792828462275,,,,,9179162499.999999,138,249,70987643.115974,,309270.49398259,,1712,,77008353.001665,,,,
2015-10-15,156,72,55410,769.58333333,,111.961791488194,0.111355866666667,,0.1,,10.022028,,900000,3.5784070097562,,900000,,5772.2102834,193.2208542303592,,,,,9180062499.999999,90,153,1590389.478083,,11684.26294911,,1592.3,,1787692.231214,,,,
2015-10-16,198,85,63410,746,,110.727393881529,0.111132212598425,,0.1,,14.113791,,1062500,4.22401938760228,,1062500,,2249.84365655,195.64224958631868,,,,,9181124999.999999,127,224,4080783.557238,,32068.80430903,,1499.15,,7183412.165222,,,,
2015-10-17,262,157,125095,796.78343949,,103.249393583312,0.121808474576271,,0.1,,21.5601,,1962500,7.80034492756385,,1962500,,1157.87956236,197.0770039667603,,,,,9183087499.999999,177,303,7930952.232421,,27951.56382217,,2563.444706,,8469323.838116,,,,
2015-10-18,380,152,137030,901.51315789,,108.330583200724,0.10941346953405,,0.1,,30.526358,,1900000,7.55036411317925,,1900000,,165.20007756,195.11611642672665,,,,,9184987499.999999,279,503,55599171.840089,,249514.68186607,,988,,125505884.978635,,,,
2015-10-19,316,111,97485,878.24324324,,116.682982477838,0.103580564444444,,0.1,,23.305627,,1387500,5.51291994938156,,1387500,,682.01454098,198.4653925774912,,,,,9186374999.999999,225,408,13469470.880821,,34366.43776751,,611.156974,,14021506.609146,,,,
2015-10-20,256,145,101028,696.74482759,,114.914348150069,0.116708047619048,,0.1,,17.156083,,1812500,7.20014148601125,,1812500,,284.87161991,197.73487285485947,,,,,9188187499.999999,147,241,32253783.310978,,133991.43715317,,2588.111954,,32291936.353913,,,,
2015-10-21,288,175,118012,674.35428571,,106.659834944286,0.104841913461538,,0.1,,21.807118,,2187500,8.68775757246032,,2187500,,165.97904309,196.13067004519866,,,,,9190374999.999999,208,361,55370695.172281,,154048.88292447,,2197.148796,,55611646.735733,,,,
2015-10-22,216,53,71894,1356.49056604,,118.633746011698,0.132160875,,0.1,,13.744731,,662500,2.63095978011188,,662500,,83.88679776,192.45850311658486,,,,,9191037499.999999,104,176,109564767.582167,,1249935.33498807,,2829.503313,,219988618.9579,,,,
2015-10-23,414,141,257510,1826.31205674,,100.785155002269,0.164162737903226,,0.1,,40.712359,,1762500,6.99800387259595,,1762500,,49.48967627,184.9652409417926,,,,,9192799999.999999,248,431,185751871.762244,,431820.94573314,,2174.531625,,186114827.610983,,,,
